id;ime;link;tip_aplikacije;cena;znižanje;datum_izdaje;izdajatelj;založnik;ocene;žanri;št_dosežkov;opis
2192170;Whackerball;https://store.steampowered.com/app/2192170/Whackerball;Game;3,99€;No discount;30 Jan, 2023;foolsroom;foolsroom;('Very Positive', '63', '88%');('Action',);22;Whackerball is a twin-stick shooter roguelite with Breakout inspired mechanics. Master the unique combat system as you venture through a multitude of diverse areas while collecting powerful and game changing upgrades.
2368860;Paws of Coal;https://store.steampowered.com/app/2368860/Paws_of_Coal;Game;4,99€;No discount;1 May, 2023;Gamechuck;Gamechuck;('Positive', '41', '92%');('Adventure', 'Casual', 'Indie');No achievements;The miners of Rabbit Burrows are falling ill, and it is hurting production. As an eminent scholar of the Animal Kingdom, Charles Quill has been summoned by the Crown to help them solve the outbreak. The miners know and respect the young scholar, but there seem to be other things at play.
1031790;Eternower;https://store.steampowered.com/app/1031790/Eternower;Game;1,--€;No discount;29 Mar, 2020;Rokas;Rokas;('Positive', '45', '91%');('Casual', 'Indie', 'Strategy');22;Eternower is a mazing-focused Tower Defense. Minimalistic thematically, opportunistic mechanically.
1834120;Icemaze Cave: Skate Escape;https://store.steampowered.com/app/1834120/Icemaze_Cave_Skate_Escape;Game;5,89€;No discount;18 May, 2022;Ornbjorn;Ornbjorn;('Positive', '20', '100%');('Casual', 'Indie');63;Icemaze Cave: Skate Escape is a 2D puzzle game about path planning with exploration and collection elements. Skate through the icy and labyrinthine depths of Icemaze Cave. Explore the increasingly complex cave rooms and find your way across the icy floors to the exit.
2320570;Tamagoneko;https://store.steampowered.com/app/2320570/Tamagoneko;Game;5,89€;No discount;6 Jun, 2023;GDFET;GDFET;('Positive', '33', '90%');('Action', 'Adventure', 'Indie');45;Get off the tree and face the world full of saws, pits and spikes in this hardcore 2D platformer about the nimble white Cat. Make your way through wild plains, thorny deserts and crystal caverns on a challenging yet exciting journey to rescue the lost kitten eggs!
1103100;1000 days to escape;https://store.steampowered.com/app/1103100/1000_days_to_escape;Game;3,99€;No discount;25 Jul, 2019;Lemon Squeezy;Lemon Squeezy;('Very Positive', '333', '83%');('Casual', 'Indie');42;Only 1000 days left until the end of the world. You have to realize the largest space program ever to save as many people as you can. Explore planets, colonize them, help people find a new home.
1646090;Tokyo Rogue;https://store.steampowered.com/app/1646090/Tokyo_Rogue;Game;10,79€;No discount;15 Jul, 2022;Lunacy Labs Ltd.;Lunacy Labs Ltd.;('Positive', '14', '100%');('Action', 'Indie');20;Swing and parkour through 24 challenging, handcrafted levels, with no checkpoints. Master fluid movement and become the ninja you were meant to be.
1699500;Move Dodge and Kill;https://store.steampowered.com/app/1699500/Move_Dodge_and_Kill;Game;5,99€;No discount;27 Jan, 2022;DjokaGames;DjokaGames;('Positive', '10', '100%');('Action', 'Indie');14;Dodge the enemies shot and kill them with different weapons. Move, Dodge and Kill is a rogue-lite dungeon crawler in a neon environment.
2330090;SKIP;https://store.steampowered.com/app/2330090/SKIP;Game;2,99€;No discount;14 Mar, 2023;Default Interactive;Default Interactive;No reviews;('Adventure', 'Indie');22;SKIP, HOP, JUMP
2626960;Red Nose Guy Suika;https://store.steampowered.com/app/2626960/Red_Nose_Guy_Suika;Game;1,99€;No discount;5 Apr, 2024;Freya Games;Freya Games;('Positive', '11', '100%');('Casual', 'Indie');35;Red Nose Guy Suika is the latest addition to the Suika series. In this casual game, strategically merge balls to achieve the highest score. Challenge friends on the leaderboard and immerse yourself in an entertaining gaming experience that combines fun and strategy!
3091310;SphereCats;https://store.steampowered.com/app/3091310/SphereCats;Game;3,99€;No discount;23 Jul, 2024;Palomar Games;Palomar Games;('Positive', '14', '100%');('Casual', 'Indie');No achievements;A merge puzzle game about spherical cats, with a twist. Play the classic suika experience or try new variations every day!
1605520;The Black Pepper Crew;https://store.steampowered.com/app/1605520/The_Black_Pepper_Crew;Game;6,89€;No discount;24 Jul, 2023;Quijipixel Games;Quijipixel Games;('Positive', '20', '95%');('Indie', 'Strategy', 'Early Access');No achievements;Assemble your crew, gear them up and fight creatively on this easy to learn but hard to master turn-based tactical roguelite. Capture the most dangerous bounties in the city, cash that juicy bounty and improve your chances of survival on a city filled with crime and jazzy grooves.
2135190;Shape Of The Toilet Rim;https://store.steampowered.com/app/2135190/Shape_Of_The_Toilet_Rim;Game;Free;No discount;20 Sep, 2022;RedWire;Darth Mogus Enterprises;('Positive', '22', '95%');('Action', 'Casual', 'Free To Play');No achievements;A single player arcade-like game where you crush Toilet Cars driven by small suns. See how high of a score you can get!
2614970;Blagmoz;https://store.steampowered.com/app/2614970/Blagmoz;Game;7,79€;No discount;8 Dec, 2023;Frogthulu;Frogthulu;('Positive', '11', '100%');('Action', 'Casual', 'Indie');26;Blagmoz is a frantic, cutthroat PVP precision platformer with a fluffy fantasy exterior. Outmaneuver your friends with magical movement abilities, best them with your spells, and grow your power by sacrificing them on the altar, in local or online multiplayer. Now with Steam Workshop support!
2248900;Master of Chess;https://store.steampowered.com/app/2248900/Master_of_Chess;Game;14,79€;No discount;12 Jun, 2024;BRANE;BRANE;('Very Positive', '91', '86%');('Simulation', 'Sports', 'Early Access');No achievements;First and only chess career simulator! Play chess with help from your AI character, solve chess puzzles, build an unrivaled openings repertoire, and win tournaments worldwide. Can you become World Chess Champion?
2397630;Bad Egg;https://store.steampowered.com/app/2397630/Bad_Egg;Game;3,99€;No discount;6 Dec, 2023;Blue Wizard Digital;Blue Wizard Digital;('Positive', '26', '88%');('Action', 'Indie', 'Early Access');No achievements;One egg stands alone vs an army of zombie chickens! Get to the chopper or you're clucked. A free-range frenzy from the eggheads behind Shell Shockers, Slayaway Camp and Plants vs Zombies.
1282610;BitBattle;https://store.steampowered.com/app/1282610/BitBattle;Game;1,59€;No discount;7 Mar, 2021;JoLu Games;JoLu Games;('Positive', '22', '90%');('Action', 'Casual', 'Indie');56;BitBattle is a 2D multiplayer action shooter. Zero Aim, 100% Bullet Hell! Collect Weapons and Items and fight against friends or other players. You also can race in our FunRun Mode. But be carefull, its not easy!
2862660;SurvivalScape;https://store.steampowered.com/app/2862660/SurvivalScape;Game;3,99€;No discount;22 Jul, 2024;Mark Arneman;Mark Arneman;('Positive', '29', '93%');('Action', 'Casual', 'RPG');26;Immerse yourself in SurvivalScape, a fast-paced auto-shooter bullet hell! Select your hero from a diverse roster, each boasting unique abilities and play-styles. Battle relentless waves of enemies, gather crystals to level up, and face off against formidable bosses. Can you survive?
2007530;Spellbook Demonslayers;https://store.steampowered.com/app/2007530/Spellbook_Demonslayers;Game;4,99€;No discount;2 Nov, 2022;Xendra;Erabit;('Very Positive', '1,154', '80%');('Action', 'Casual', 'Early Access');100;Slay endless hordes of demons to protect the Cosmic Library! Steal their abilities, find powerful equipment, and unlock the secrets of each spellbook to become unstoppable! Will you be able to destroy the demonic legion?
2349830;Touhou: Gensokyo Survivors;https://store.steampowered.com/app/2349830/Touhou_Gensokyo_Survivors;Game;0,99€;No discount;11 May, 2023;Xeloph;Xeloph;('Very Positive', '152', '84%');('Action', 'Casual', 'Indie');10;Youkai have overrun Gensokyo! There's no resolving this incident, just try to survive! Touhou: Gensokyo Survivors is the latest take on the survivor genre, this time with the unique twist of a grid-based inventory system. Hoard as many items as possible if you want to survive!
2081230;Parry Nightmare;https://store.steampowered.com/app/2081230/Parry_Nightmare;Game;6,89€;No discount;21 Mar, 2024;KAKUKAKU GAMES;Phoenixx Inc.;('Very Positive', '125', '84%');('Action', 'Adventure', 'Casual', 'Indie');34;Team up with your "other self", Honno-chan, as you parry, pummel and pulse your way out of your darkest nightmare in this one-of-a-kind "parry heaven" action game!
838990;Endhall;https://store.steampowered.com/app/838990/Endhall;Game;2,39€;No discount;4 Dec, 2018;Heartbeast;Heartbeast;('Very Positive', '106', '83%');('Indie', 'Strategy');No achievements;Endhall is a byte-sized roguelike. Become an artificial intelligence and combine tactical actions to defeat your enemies and reach the end of the hallway.
1573390;Lila’s Sky Ark;https://store.steampowered.com/app/1573390/Lilas_Sky_Ark;Game;12,49€;No discount;21 Apr, 2022;Monolith of Minds;Graffiti Games;('Very Positive', '67', '86%');('Action', 'Adventure', 'Indie');20;Protect a psychedelic world from bizarre beasts and punishing bosses in this poetic mystery filled with secrets, puzzles and music.
716070;Mindsight;https://store.steampowered.com/app/716070/Mindsight;Game;0,99€;No discount;26 Oct, 2017;Smokey Moose Games;Smokey Moose Games;('Positive', '40', '92%');('Casual', 'Indie');18;Mindsight is a minimalistic evolution of a match-3 game. The goal of the game is to find all sets of three adjacent symbols whose characteristics either match or differ.
1227130;space vanguard;https://store.steampowered.com/app/1227130/space_vanguard;Game;0,79€;No discount;15 Feb, 2020;浮鲼工作室;浮鲼工作室;No reviews;('Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy');9;"space vanguard" is a plane shooting game with science fiction theme, which tells the story of an insignificant landing battle against stars. The player will act as a paratrooper and take part in this attack on the planet controlled by Winchester's military industry.
1405480;Swing Lord;https://store.steampowered.com/app/1405480/Swing_Lord;Game;1,59€;No discount;20 Nov, 2020;Plutoneus;Plutoneus;('Positive', '11', '100%');('Action', 'Indie');10;Swing Lord is a grappling hook game with a heavy emphasis on high stakes climbing. Use your tentacles to reach the highest peaks this unique and dangerous world has to offer.
1798170;Tether;https://store.steampowered.com/app/1798170/Tether;Game;2,39€;No discount;3 Jan, 2022;Amar Kinstan;Amar Kinstan;('Positive', '10', '100%');('Casual', 'Indie');21;Tether is an abstract arcade platformer about elastic connections and arcing flights. Swing and fly through 4 different game modes, in a peaceful, endless world.
1910230;Spirit of Shotgun;https://store.steampowered.com/app/1910230/Spirit_of_Shotgun;Game;Free;No discount;11 Mar, 2022;Vever Studios;Vever Studios;No reviews;('Action', 'Indie');32;„Spirit of Shotgun: Platforming Escapade, Never in Silence“ is a 2D platformer adventure with a twist! With no other way to move around, your quest is to blast yourself upwards with the kickback of a shotgun, and find your way to the surface of the world!
1977770;Hexes;https://store.steampowered.com/app/1977770/Hexes;Game;4,99€;No discount;27 Mar, 2023;Elektri Inc.;Elektri Inc.;('Positive', '11', '100%');('Casual', 'Indie');No achievements;In Hexes, you move gems on a diamond shaped game board. Matching three or more gems of the same colour will remove them from board. Keep finding matches to prevent your board from filling up.
2256880;Duplicado;https://store.steampowered.com/app/2256880/Duplicado;Game;2,99€;No discount;1 Feb, 2023;Brothers Make Games;Brothers Make Games;('Positive', '11', '100%');('Casual', 'Indie');No achievements;Duplicado is a soothing yet challenging puzzle game with unique avocado-themed mechanics. Journey across a serene avocado orchard, planting trees as you slide and solve your way through a nearly endless number of satisfying puzzles.
2291980;Pencil Plus: The Wrath of The Spankster;https://store.steampowered.com/app/2291980/Pencil_Plus_The_Wrath_of_The_Spankster;Game;Free;No discount;28 Mar, 2023;Rocky Mountain Vault Studios;Rocky Mountain Vault Studios;('Positive', '13', '100%');('Adventure', 'Free To Play', 'Indie');No achievements;Pencil Plus: The Wrath of the Spankster is an interactive novel style choose your own adventure game in which players take the role of Conner, a normal high school kid that gains a very unique super power: the ability to pull limitless pencils out of his pockets.
2325040;DETUNED;https://store.steampowered.com/app/2325040/DETUNED;Game;5,89€;No discount;15 Jul, 2023;ApeHardware;ApeHardware;('Positive', '11', '100%');('Adventure', 'Indie');No achievements;An eerie anti-rhythm hiden-object roguelike. Avoid a procedurally generated song. Look for pearls in a surreal wonderland. Experience hyperacusis from the comfort of your seat.
1061550;Sneak In: a sphere matcher game;https://store.steampowered.com/app/1061550/Sneak_In_a_sphere_matcher_game;Game;3,99€;No discount;15 Oct, 2020;Binogure Studio 🐺;Binogure Studio 🐺;('Positive', '13', '92%');('Action', 'Casual');28;Sneak In is a marble shoot game with the theme of Amazonian Jungle. It is easy to play, but truly addictive. Your goal is to clear all the marbles before they reach the end of the path, and meanwhile, achieve Marbles and Combos as many as possible to get the highest score.
